Component_name,Component_id,Isl_id,RA,DEC,E_RA,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,RA_max,DEC_max,E_RA_max,E_DEC_max,S_Code,Xposn,E_Xposn,Yposn,E_Yposn,Xposn_max,E_Xposn_max,Yposn_max,E_Yposn_max,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Tile,Subtile,QL_image_RA,QL_image_DEC,NVSS_distance,FIRST_distance,Peak_to_ring,Duplicate_flag,Quality_flag,Source_name,Source_type,QL_cutout,NN_dist,BMAJ,BMIN,BPA
VLASS1QLCIR J000000.24+690021.4,85,173,0.0010076878463,69.00596712210574,8.700346523999999e-05,9.996027213e-05,3.06457900177,0.8657309465,1.5536299017300002,0.30630907354000003,4.431384825228,1.003413136284,2.9432542710600003,0.50525666136,37.05086786792194,23.64716135452174,2.4324036295300004,0.43584167289,0.2893304918,-0.0008359222099999999,0.16704188602000006,0.016442038029999998,0.0010076878463,69.00596712210574,8.700346523999999e-05,9.996027213e-05,S,3580.0500976816247,0.3132124748639749,3700.085376024383,0.3598569796679712,3580.0500976816247,0.3132124748639749,3700.085376024383,0.3598569796679712,4.431056688108,1.003413136284,2.9432527514999998,0.50525666136,38.296092090866296,23.64716135452174,3.26146262598,1.003413136284,1.857459599784,0.50525666136,25.44275190264558,23.64716135452174,3.261238776828,1.003413136284,1.8574485827400002,0.50525666136,26.68797612558993,23.64716135452174,T27t01,J000520+683000,68.5,1.334733333333,340.6046364676662,122283.20415104536,1.166355248012358,0.0,1.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00101&dec=69.00597&layer=vlass1.2&pixscale=0.3516&size=512,299.894755594826,3.11585450172408,2.12194657325736,54.77794265747
VLASS1QLCIR J000000.33+610825.0,-18,30,0.00139815001359,61.14030414440036,0.0,0.0,0.0,0.0,1.3507851399500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06583773292,0.26889833387,0.17417366325,0.00020051554,0.0,0.0,0.00139815001359,61.14030414440036,0.0,0.0,E,609.9999999999864,0.0,572.000000000007,0.0,609.9999999999864,0.0,572.000000000007,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T26t18,J235707+613000,359.2819958333,61.5,8.978366872344045,141560.86499710966,2.731352613399455,0.0,4.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.0014&dec=61.1403&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,3.935303449632,2.16406416893004,-82.23594665527
VLASS1QLCIR J000000.33-313450.4,-24,25,0.0014061962849,-31.580675544051104,0.0,0.0,0.0,0.0,4.2774616740599996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22866270638,2.23348695736,0.77207683353,-0.042526160539999996,0.0,0.0,0.0014061962849,-31.580675544051104,0.0,0.0,E,833.0000000001578,0.0,1567.9999999999927,0.0,833.0000000001578,0.0,1567.9999999999927,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T03t36,J235839-313000,359.6665333333001,-31.5,105.74201391540495,72432.26732557254,1.0349491329303928,0.0,4.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00141&dec=-31.58068&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,3.14747095108032,2.07737994194028,-15.4306640625
VLASS1QLCIR J000000.36+571223.5,9,9,0.00151838878304,57.20654142266159,6.254844277e-05,3.3746555770000014e-05,2.90867058059,0.44900366915,1.72594131945,0.17592519238999996,4.484403689724,0.5642071193880001,2.5593646137479995,0.211350031956,69.07167607882343,10.614110713967367,2.4955959986100003,0.36001405221999994,0.1715098042,-3.960497e-05,0.10484109952999998,0.00967095002,0.00151838878304,57.20654142266159,6.254844277e-05,3.3746555770000014e-05,S,259.0185858656712,0.225174393971982,813.2293977520932,0.1214876007719903,259.0185858656712,0.225174393971982,813.2293977520932,0.1214876007719903,4.484218599288,0.5642071193880001,2.559360194424,0.211350031956,68.38141024605363,10.614110713967367,3.341888429796,0.5642071193880001,1.154683475928,0.211350031956,66.49957208588633,10.614110713967367,3.3417482325120003,0.5642071193880001,1.15468226424,0.211350031956,65.80930625311653,10.614110713967367,T25t18,J235643+573000,359.18039166669996,57.5,10.845046298739586,151299.68802521355,3.5073949977772845,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00152&dec=57.20654&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,3.00194859504708,2.26853990554824,74.9743347168
VLASS1QLCIR J000000.36+384103.5,2,2,0.00152715368409,38.6843173821635,6.96432805e-05,3.851549341e-05,2.91904094845,0.67137431404,2.0310626657100004,0.29753928907,3.5202766645440002,0.606164782788,2.376548818092,0.296193027816,105.23901804363373,18.73769091823013,2.64064387879,0.45973064189999996,0.28636082425000003,-0.0029285095000000003,0.050504455430000005,-0.003534441479999999,0.00152715368409,38.6843173821635,6.96432805e-05,3.851549341e-05,S,1042.403240223086,0.2507158097999799,2524.8336802177405,0.1386557762759889,1042.403240223086,0.2507158097999799,2524.8336802177405,0.1386557762759889,3.5202383585999995,0.606164782788,2.3765436631079995,0.296193027816,105.05716869795731,18.73769091823013,2.418357525552,0.606164782788,0.675517833,0.296193027816,108.0625845191588,18.73769091823013,2.4183301051440003,0.606164782788,0.6755166764280001,0.296193027816,107.88073517348236,18.73769091823013,T20t30,J235850+383000,359.7105833333,38.5,17.74270294900425,84851.24132309384,2.469474328942686,0.0,0.0,J000000.36+384103.5,SC,http://legacysurvey.org/viewer/cutout.fits?ra=0.00153&dec=38.68432&layer=vlass1.2&pixscale=0.3516&size=512,361.1934214974127,2.5702414512634797,2.26478552818284,-85.47009277344
VLASS1QLCIR J000000.38+571223.5,64,85,0.00158805914509,57.206529792060145,2.504831931e-05,2.639623863e-05,2.4074472701,0.32504470335,1.96950178112,0.16301355852000002,2.8085934690719996,0.253562308344,2.3153263191,0.17569163865600002,138.51950245030284,18.421777908195967,2.5234433442200004,0.32667458853,0.15729040024000002,-0.0025484578100000003,0.04285704563,-0.00177995094,0.00158805914509,57.206529792060145,2.504831931e-05,2.639623863e-05,S,3646.821213635516,0.09017394951599278,815.5643235829822,0.0950264590679924,3646.821213635516,0.09017394951599278,815.5643235829822,0.0950264590679924,2.808467036244,0.253562308344,2.315313985212,0.17569163865600002,139.2898977125157,18.421777908195967,1.4177755266119998,0.253562308344,0.6686825132159999,0.17569163865600002,115.94905566289124,18.421777908195967,1.417704431328,0.253562308344,0.6686823813839999,0.17569163865600002,116.71945092510413,18.421777908195967,T25t01,J000340+573000,57.5,0.9180375,10.860730098370553,151299.63742761215,4.320867367432953,1.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00159&dec=57.20653&layer=vlass1.2&pixscale=0.3516&size=512,108.0353489267955,2.50954818725592,2.1197433471678,-21.775091171259998
VLASS1QLCIR J000000.38-101450.9,-12,14,0.00159649010158,-10.24748466930332,0.0,0.0,0.0,0.0,1.68520282023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7381823146,1.84618848366,0.32486394048,-0.043419469880000006,0.0,0.0,0.00159649010158,-10.24748466930332,0.0,0.0,E,328.99999999983675,0.0,2768.000000000028,0.0,328.99999999983675,0.0,2768.000000000028,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T08t36,J235816-103000,359.5694208333,-10.5,265.7888693797747,270.46939252640146,1.1571089171148703,0.0,4.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.0016&dec=-10.24748&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,3.18279600143424,2.0262167453764803,5.590374469757
VLASS1QLCIR J000000.53+321233.4,4,6,0.00223816289497,32.20930048399867,3.206263771e-05,2.220366866e-05,3.27652390145,0.39695010398,2.4684010025200003,0.18706059473,3.3276047992920006,0.28637241735599994,2.476009477728,0.165228915636,112.72918407945951,12.17086892553148,3.68688750426,0.33891441076999995,0.17976050730999998,-0.00023515642000000004,0.10879362525999997,0.00392370384,0.00223816289497,32.20930048399867,3.206263771e-05,2.220366866e-05,S,1536.0704640840536,0.11542549575599075,813.6477565708756,0.0799332071759936,1536.0704640840536,0.11542549575599075,813.6477565708756,0.0799332071759936,3.3276043726920004,0.28637241735599994,2.4759748828799997,0.165228915636,112.67249902895941,12.17086892553148,1.92263917176,0.28637241735599994,0.9298928401199998,0.165228915636,121.37024609087277,12.17086892553148,1.9226375601840002,0.28637241735599994,0.929880507888,0.165228915636,121.31356104037266,12.17086892553148,T19t30,J235935+323000,359.8958916667,32.5,4.495142349279433,61727.91904604032,4.604977854023777,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00224&dec=32.2093&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.74167346954356,2.2639381885530003,-77.62622833252
VLASS1QLCIR J000000.53+321233.3,78,82,0.00223881301543,32.20927660834784,2.537131456e-05,1.872290859e-05,3.74212374121,0.38065550595,2.70663473441,0.17552029355999998,3.0946579382520003,0.215106994656,2.62284760044,0.15868159146000002,91.13862996253836,17.09243650646715,4.1891780814000015,0.34638451133000003,0.16589422012,-0.0030789690299999994,0.17832357844,0.03162644134,0.00223881301543,32.20927660834784,2.537131456e-05,1.872290859e-05,S,3649.0238166953072,0.09133673241599267,818.3272500064818,0.0674024709239946,3649.0238166953072,0.09133673241599267,818.3272500064818,0.0674024709239946,3.09453814638,0.215106994656,2.622817018764,0.15868159146000002,91.45169594979478,17.09243650646715,1.7518883501519995,0.215106994656,1.254684718404,0.15868159146000002,84.24223298551358,17.09243650646715,1.7518300917120002,0.215106994656,1.254663244872,0.15868159146000002,84.55529897277002,17.09243650646715,T19t01,J000221+323000,32.5,0.5895875,4.492897172419135,61727.833739912996,5.368296870379316,1.0,0.0,J000000.53+321233.3,SC,http://legacysurvey.org/viewer/cutout.fits?ra=0.00224&dec=32.20928&layer=vlass1.2&pixscale=0.3516&size=512,164.01687583313588,2.56003904342664,2.2931303977965602,-80.56411743164
VLASS1QLCIR J000000.55-253938.3,57,87,0.00231075546471,-25.660650048773626,4.100011549e-05,6.349005338e-05,3.1669366527,0.63688058612,1.7094607652899998,0.23727012961,3.5504335661760003,0.542118605976,2.706431001876,0.34146948326399995,9.09445432700538,24.63888375458337,2.7733178968799996,0.41760556907,0.22091786376999997,-0.00432057277,0.15430274652,0.00226954967,0.00231075546471,-25.660650048773626,4.100011549e-05,6.349005338e-05,S,3642.672038738759,0.1476004157639882,1277.981184155635,0.2285641921679817,3642.672038738759,0.1476004157639882,1277.981184155635,0.2285641921679817,3.550429795068,0.542118605976,2.706322020732,0.34146948326399995,8.85655538976145,24.63888375458337,2.784715273692,0.542118605976,0.7473297533040001,0.34146948326399995,165.84730851901958,24.63888375458337,2.784682097892,0.542118605976,0.7473077690759999,0.34146948326399995,165.60940958177562,24.63888375458337,T04t01,J000212-253000,-25.5,0.5516875,7.28122501630513,51120.23896764188,2.4609004107200105,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00231&dec=-25.66065&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.90227150917036,1.78707230091108,52.061511993409994
VLASS1QLCIR J000000.56+760535.2,2,2,0.00234785301262,76.09312772011806,6.965188816e-05,8.102545763e-05,1.7296836913900002,0.44252625175,1.0653295859999998,0.17910588197000002,4.120747485623999,0.8323983586079999,2.552694664284,0.35718678154800004,142.65911636811094,19.758215520024788,1.7239899040399995,0.29871439491,0.17255036800999998,-0.00341816531,0.013286868119999998,-0.0034169609100000004,0.00234785301262,76.09312772011806,6.965188816e-05,8.102545763e-05,S,647.658171114173,0.25074679737597994,409.6885212972632,0.29169164746797666,647.658171114173,0.25074679737597994,409.6885212972632,0.29169164746797666,4.1207407175879975,0.8323983586079999,2.5525916595,0.35718678154800004,141.29886187100516,19.758215520024788,2.8758742787880007,0.8323983586079999,1.168293118428,0.35718678154800004,131.11762176732054,19.758215520024788,2.87587427814,0.8323983586079999,1.168244057808,0.35718678154800004,129.7573672702147,19.758215520024788,T29t09,J235424+763000,358.6010458333,76.5,3.8544759785819087,107906.50622680828,1.923331947910874,1.0,1.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00235&dec=76.09313&layer=vlass1.2&pixscale=0.3516&size=512,55.74529345332918,3.06463479995736,2.1139523983000803,-22.019142150879997
VLASS1QLCIR J000000.56-253937.9,3,3,0.00236299854572,-25.6605331096384,3.446482951e-05,6.678307324e-05,2.7939139978699994,0.51475706132,1.4504578917800002,0.18546233876,3.869691655968,0.566177892948,2.6140455457920004,0.292104210528,0.71870611749286,16.63816082396363,1.98031940476,0.3205758448500001,0.1748597424,-0.0026009097400000003,0.06922528701,-0.0012752505,0.00236299854572,-25.6605331096384,3.446482951e-05,6.678307324e-05,S,1739.4078662615811,0.12407338623599005,1282.064724563273,0.2404190636639808,1739.4078662615811,0.12407338623599005,1282.064724563273,0.2404190636639808,3.869676387108,0.566177892948,2.614045152276,0.292104210528,0.7347991092779599,16.63816082396363,3.1346166476880004,0.566177892948,0.5295405161519999,0.292104210528,164.36574146304042,16.63816082396363,3.1346065275840003,0.566177892948,0.529540056684,0.292104210528,164.3818344548255,16.63816082396363,T04t36,J235951-253000,359.9652,-25.5,6.9650107272937225,51119.81845750825,2.7917685502887304,1.0,0.0,J000000.56-253937.9,SC,http://legacysurvey.org/viewer/cutout.fits?ra=0.00236&dec=-25.66053&layer=vlass1.2&pixscale=0.3516&size=512,445.45711056283517,2.90346550941456,1.80868589878068,45.12841796875
VLASS1QLCIR J000000.57+004047.2,70,72,0.0023780272996900003,0.67978904041016,0.00015397704822999998,0.00016213105483,6.60357624966,1.3758309482799995,0.9817943962200001,0.17928357226,8.700831169919999,1.731567624624,4.602058977672,0.7711047190439999,137.20533869668398,18.84424957101369,4.35791861852,0.48402499152,0.20951664192000002,-0.00761962065,0.10710336210000003,-0.00735372168,0.0023780272996900003,0.67978904041016,0.00015397704822999998,0.00016213105483,S,3651.365486491277,0.5543173736279556,2507.307371440753,0.5836717973879533,3651.365486491277,0.5543173736279556,2507.307371440753,0.5836717973879533,8.700774892703999,1.731567624624,4.601892518028,0.7711047190439999,137.21124402967592,18.84424957101369,8.342912437056,1.731567624624,3.890357920908,0.7711047190439999,135.9482086264787,18.84424957101369,8.342852757624001,1.731567624624,3.8902198698,0.7711047190439999,135.95411395947065,18.84424957101369,T11t01,J000200+003000,0.5,0.5000208333332999,12.938702420965967,4.026686933325518,0.968651972639412,0.0,3.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00238&dec=0.67979&layer=vlass1.2&pixscale=0.3516&size=512,20.156171985678835,2.69590902328476,2.2081599235533598,0.9038460850716
VLASS1QLCIR J000000.63+123848.1,87,176,0.00265583206933,12.64671708081624,8.422728553000001e-05,7.685764205e-05,0.9265688223799999,0.30605402381999997,0.8536903252200001,0.16387275152999994,3.7943704181879996,0.8703993544920001,2.617226062776,0.420412068504,49.11010816250304,24.718249201381784,0.80386120525,0.22328368141,0.16493289149,-0.0038108833000000003,0.0,-0.003810855560000001,0.00265583206933,12.64671708081624,8.422728553000001e-05,7.685764205e-05,S,3646.216271655257,0.30321822790797576,2389.896548260581,0.2766875113799779,3646.216271655257,0.30321822790797576,2389.896548260581,0.2766875113799779,3.794241741336,0.8703993544920001,2.6172080428320004,0.420412068504,49.22144205266854,24.718249201381784,0.0,0.8703993544920001,0.0,0.420412068504,0.0,24.718249201381784,0.0,0.8703993544920001,0.0,0.420412068504,0.0,24.718249201381784,T14t01,J000202+123000,12.5,0.5111708333332999,6.440773727695272,0.2902555294190313,2.2913547800172736,0.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00266&dec=12.64672&layer=vlass1.2&pixscale=0.3516&size=512,292.2095288983715,4.0348577499372,2.26755428314212,49.80019760132
VLASS1QLCIR J000000.67+122022.3,88,177,0.00279177355299,12.339528490115221,7.833403617e-05,7.490812160999999e-05,1.0748166433800002,0.32880791256,1.0454045753299999,0.17926049012000006,3.930454362564,0.8607855191399999,2.393377245,0.321335959932,46.58593303979028,17.180753085148748,0.9904003398799999,0.24557096078,0.18636649475000006,-0.00428977501,0.00047476089999999994,-0.0043123777700000004,0.00279177355299,12.339528490115221,7.833403617e-05,7.490812160999999e-05,S,3647.861373290026,0.28200253021197746,1284.0200752575493,0.2696692377959784,3647.861373290026,0.28200253021197746,1284.0200752575493,0.2696692377959784,3.9304164456,0.8607855191399999,2.393301090024,0.321335959932,46.69457615305857,17.180753085148748,0.0,0.8607855191399999,0.0,0.321335959932,0.0,17.180753085148748,0.0,0.8607855191399999,0.0,0.321335959932,0.0,17.180753085148748,T14t01,J000202+123000,12.5,0.5111708333332999,267.52475947887064,318.5705272978348,1.2356717950442162,0.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00279&dec=12.33953&layer=vlass1.2&pixscale=0.3516&size=512,15.497295860792313,4.0348577499372,2.26755428314212,49.80019760132
VLASS1QLCIR J000000.68+102024.5,59,96,0.00283676554183,10.340156839792801,0.00013058505571,6.791689343e-05,4.1730556089899995,1.0863617651500002,1.36341742918,0.27469413224,4.931065967796,1.1098581697799998,3.161632689468,0.57019817718,94.72507017361237,24.72424136928997,3.3795750478099995,0.5327577676799999,0.26687287027,-0.018813885619999998,0.16905616212000002,0.00972660746,0.00283676554183,10.340156839792801,0.00013058505571,6.791689343e-05,S,3648.0115036882453,0.4701062005559624,1286.0009848300185,0.2445008163479805,3648.0115036882453,0.4701062005559624,1286.0009848300185,0.2445008163479805,4.9308719150160005,1.1098581697799998,3.1616260760880004,0.57019817718,94.81569162458578,24.72424136928997,4.412146187159999,1.1098581697799998,2.1152778657840003,0.57019817718,91.17032950963284,24.72424136928997,4.4119781414279995,1.1098581697799998,2.1152707628400003,0.57019817718,91.2609509606063,24.72424136928997,T13t01,J000201+103000,10.5,0.5077125,357.40751874585595,345.1173809793235,1.2450747331916263,0.0,1.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00284&dec=10.34016&layer=vlass1.2&pixscale=0.3516&size=512,22.33216128273782,2.48062777519212,2.0532758235929998,-31.810836791990003
VLASS1QLCIR J000000.69+760535.1,87,97,0.0029103180349699994,76.09309647562263,6.820881804e-05,8.328592992e-05,1.7189427912000002,0.46288978672,0.96804500371,0.17855249973999998,3.691330453656002,0.714343577508,3.2306156318520003,0.5679391990680001,163.6013860689809,58.86550224940192,1.4881423947,0.31633736,0.16490863344999998,-0.004915253160000001,0.04537023415,-0.0042850952,0.0029103180349699994,76.09309647562263,6.820881804e-05,8.328592992e-05,S,3645.363472359084,0.2455517449439804,426.43017198874895,0.299829347711976,3645.363472359084,0.2455517449439804,426.43017198874895,0.299829347711976,3.6911847803400004,0.714343577508,3.230544062052,0.5679391990680001,165.60479065421998,58.86550224940192,2.490362968284,0.714343577508,1.920951275472,0.5679391990680001,111.50078735309015,58.86550224940192,2.4902201526120002,0.714343577508,1.9209430770120002,0.5679391990680001,113.5041919383292,58.86550224940192,T29t01,J000816+763000,76.5,2.066783333333,4.199739670090616,107906.98537406762,2.406921573086377,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00291&dec=76.0931&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,3.05669307708756,2.19696807861324,1.91205739975
VLASS1QLCIR J000000.70+515913.2,3,5,0.00292935968577,51.9870078033854,7.567686311e-05,7.681524866e-05,4.69544671026,1.07309087497,2.22713493315,0.36388869371,4.25684516292,0.741676282236,3.487457338776,0.534350758464,43.92881830370327,38.03050363030031,2.7124760353400004,0.47665087764,0.33658774919,0.0022953529399999998,0.05323912046,0.00255560417,0.00292935968577,51.9870078033854,7.567686311e-05,7.681524866e-05,S,1078.8174291265966,0.2724367071959782,3615.0868623801894,0.27653489517597785,1078.8174291265966,0.2724367071959782,3615.0868623801894,0.27653489517597785,4.2568184516039995,0.741676282236,3.4873279568280005,0.534350758464,43.651195318395956,38.03050363030031,3.3122526161400003,0.741676282236,2.2202827808039998,0.534350758464,29.853055862687626,38.03050363030031,3.3122019493799995,0.741676282236,2.220220439892,0.534350758464,29.5754328773803,38.03050363030031,T23t24,J235836+513000,359.6505708333001,51.5,3.8184522636649696,132553.33426487807,2.495905778992083,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00293&dec=51.98701&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.94121837615968,2.3939785957338,82.39628601074
VLASS1QLCIR J000000.70+515913.4,2,3,0.00295537988632,51.987081287720784,7.218264978e-05,2.623728693e-05,2.9128690114399998,0.6221855625,2.34852171888,0.29950424112,3.77213294646,0.61286941368,2.1962584580400004,0.219846360996,86.77911752475616,12.42335828505961,2.63836127402,0.4910077514299999,0.30204409268000004,0.005402989700000001,0.07949824067000001,0.00799721693,0.00295537988632,51.987081287720784,7.218264978e-05,2.623728693e-05,S,1430.4688068761027,0.2598575392079792,14.093448136275356,0.09445423294799243,1430.4688068761027,0.2598575392079792,14.093448136275356,0.09445423294799243,3.7721201421240003,0.61286941368,2.196173200932,0.219846360996,86.62646665934349,12.42335828505961,0.0,0.61286941368,0.0,0.219846360996,0.0,12.42335828505961,0.0,0.61286941368,0.0,0.219846360996,0.0,12.42335828505961,T24t24,J235914+523000,359.8092125,52.5,3.859957278763432,132553.59393333006,2.389174841720958,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00296&dec=51.98708&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.99437117576596,2.23059177398664,80.73529052734
VLASS1QLCIR J000000.72+004052.9,-6,71,0.00303501494251,0.6813703837402,0.0,0.0,0.0,0.0,1.1401138035599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76955704408,0.81186691622,0.20980997942000001,-0.00724386928,0.0,0.0,0.00303501494251,0.6813703837402,0.0,0.0,E,3648.999999999975,0.0,2512.9999999999827,0.0,3648.999999999975,0.0,2512.9999999999827,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T11t01,J000200+003000,0.5,0.5000208333332999,8.573996531224642,4.948931511615717,1.0323625287988316,1.0,4.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00304&dec=0.68137&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.69590902328476,2.2081599235533598,0.9038460850716
VLASS1QLCIR J000000.74+515913.4,48,52,0.00309039612195,51.987066220343024,2.596831071e-05,5.051672186e-05,3.77368610385,0.58193971723,2.65580590667,0.25983591005999995,3.758507620344,0.43346188943999997,2.526562599768,0.209700881748,9.528457514026641,11.646788568309212,3.82482577429,0.4818466640299999,0.25057411403,0.00465828862,0.08040571265,0.008597069609999999,0.00309039612195,51.987066220343024,2.596831071e-05,5.051672186e-05,S,3614.53489461837,0.09348591855599253,3622.900728568748,0.18186019869598544,3614.53489461837,0.09348591855599253,3622.900728568748,0.18186019869598544,3.75832296414,0.43346188943999997,2.52650302938,0.209700881748,10.15200931205968,11.646788568309212,1.827059343444,0.43346188943999997,1.3247206761239998,0.209700881748,50.51110936946228,11.646788568309212,1.826928093024,0.43346188943999997,1.32471952686,0.209700881748,51.13466116749532,11.646788568309212,T23t01,J000310+513000,51.5,0.7945083333333001,3.5639961814655794,132553.51814535193,3.575681919840625,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00309&dec=51.98707&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,3.39836525917056,1.9664115905761201,4.266159057617
VLASS1QLCIR J000000.74+515913.3,70,64,0.00309585626504,51.987055414238824,2.728737965e-05,3.670690817e-05,3.92341100881,0.5459169535399999,2.67531035308,0.24001072341,3.309457794156,0.33591453174,2.4421997760839997,0.19365209247600002,26.80885423363647,13.46818496581369,4.2650177077599984,0.49114628913,0.22790474758999998,-0.00118258538,0.1435517479,0.01338640959,0.00309585626504,51.987055414238824,2.728737965e-05,3.670690817e-05,S,3653.594418421812,0.09823456673999212,23.470642896597155,0.13214486941198944,3653.594418421812,0.09823456673999212,23.470642896597155,0.13214486941198944,3.3094327043160003,0.33591453174,2.44202914368,0.19365209247600002,27.44629089723206,13.46818496581369,2.129272672032,0.33591453174,1.077426618516,0.19365209247600002,17.304795123685857,13.46818496581369,2.1292369519320005,0.33591453174,1.077361245324,0.19365209247600002,17.94223178728145,13.46818496581369,T24t01,J000314+523000,52.5,0.8121333333333001,3.537140800407019,132553.47846856306,3.35645132644392,1.0,0.0,J000000.74+515913.3,SC,http://legacysurvey.org/viewer/cutout.fits?ra=0.0031&dec=51.98706&layer=vlass1.2&pixscale=0.3516&size=512,209.981291595178,2.58167529106128,2.13458347320552,43.14586639404001
VLASS1QLCIR J000000.78+004052.9,-2,1,0.0032684276652,0.6813699183054199,0.0,0.0,0.0,0.0,1.05731957592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39492592916,0.5096270870299999,0.20501512336,-0.01134629747,0.0,0.0,0.0032684276652,0.6813699183054199,0.0,0.0,E,49.0000000001944,0.0,2513.0000000000077,0.0,49.0000000001944,0.0,2513.0000000000077,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T11t36,J235800+003000,359.5001708333001,0.5,9.089195938507347,4.134703993585884,0.902768399797028,2.0,4.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00327&dec=0.68137&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.92850303649912,2.3409607410432,23.991647720339998
VLASS1QLCIR J000000.86+125914.0,9,8,0.0036168945945300006,12.987234445577485,7.271722876000001e-05,5.846519845000003e-05,1.86266735102,0.48798276776999994,1.17405850879,0.2024300465,3.5285526230040003,0.698188030056,2.474180910756,0.3717287241480001,56.402380962589405,24.036897638535446,1.5436797001199998,0.32604357782,0.19188976148,-0.00229188663,0.0117234913,-0.00229063767,0.0036168945945300006,12.987234445577485,7.271722876000001e-05,5.846519845000003e-05,S,446.0297699883033,0.2617820235359791,3615.099381354659,0.2104747144199832,446.0297699883033,0.2617820235359791,3615.099381354659,0.2104747144199832,3.528550913688,0.698188030056,2.474034402132,0.3717287241480001,56.311790882098386,24.036897638535446,2.69851824972,0.698188030056,0.462255365052,0.3717287241480001,60.73581741290186,24.036897638535446,2.698513859736,0.698188030056,0.4622285205719999,0.3717287241480001,60.64522733241084,24.036897638535446,T14t36,J235824+123000,359.6005333333,12.5,218.74800014133243,584.9333602905926,2.474266319360664,2.0,0.0,,,http://legacysurvey.org/viewer/cutout.fits?ra=0.00362&dec=12.98723&layer=vlass1.2&pixscale=0.3516&size=512,-99.0,2.48271512985216,2.21630573272716,-4.537292480469
